Cycle,Body,x,y,vx,vy
189,1,0.000378,0.000378,0.000081,0.000081
189,2,2.000787,2.000787,0.000168,0.000168
189,3,2.998835,2.998835,-0.000248,-0.000248
190,1,0.000382,0.000382,0.000081,0.000081
190,2,2.000795,2.000795,0.000168,0.000168
190,3,2.998822,2.998822,-0.000249,-0.000249
191,1,0.000387,0.000387,0.000081,0.000081
191,2,2.000804,2.000804,0.000169,0.000169
191,3,2.998810,2.998810,-0.000251,-0.000251
192,1,0.000391,0.000391,0.000082,0.000082
192,2,2.000812,2.000812,0.000170,0.000170
192,3,2.998797,2.998797,-0.000252,-0.000252
193,1,0.000395,0.000395,0.000082,0.000082
193,2,2.000821,2.000821,0.000171,0.000171
193,3,2.998785,2.998785,-0.000253,-0.000253
194,1,0.000399,0.000399,0.000083,0.000083
194,2,2.000829,2.000829,0.000172,0.000172
194,3,2.998772,2.998772,-0.000255,-0.000255
195,1,0.000403,0.000403,0.000083,0.000083
195,2,2.000838,2.000838,0.000173,0.000173
195,3,2.998759,2.998759,-0.000256,-0.000256
196,1,0.000407,0.000407,0.000084,0.000084
196,2,2.000846,2.000846,0.000174,0.000174
196,3,2.998747,2.998747,-0.000257,-0.000257
197,1,0.000411,0.000411,0.000084,0.000084
197,2,2.000855,2.000855,0.000175,0.000175
197,3,2.998734,2.998734,-0.000259,-0.000259
198,1,0.000415,0.000415,0.000084,0.000084
198,2,2.000864,2.000864,0.000176,0.000176
198,3,2.998721,2.998721,-0.000260,-0.000260
199,1,0.000420,0.000420,0.000085,0.000085
199,2,2.000873,2.000873,0.000176,0.000176
199,3,2.998708,2.998708,-0.000261,-0.000261
200,1,0.000424,0.000424,0.000085,0.000085
200,2,2.000881,2.000881,0.000177,0.000177
200,3,2.998695,2.998695,-0.000263,-0.000263
201,1,0.000428,0.000428,0.000086,0.000086
201,2,2.000890,2.000890,0.000178,0.000178
201,3,2.998682,2.998682,-0.000264,-0.000264
202,1,0.000432,0.000432,0.000086,0.000086
202,2,2.000899,2.000899,0.000179,0.000179
202,3,2.998668,2.998668,-0.000265,-0.000265
203,1,0.000437,0.000437,0.000086,0.000086
203,2,2.000908,2.000908,0.000180,0.000180
203,3,2.998655,2.998655,-0.000266,-0.000266
204,1,0.000441,0.000441,0.000087,0.000087
204,2,2.000917,2.000917,0.000181,0.000181
204,3,2.998642,2.998642,-0.000268,-0.000268
205,1,0.000445,0.000445,0.000087,0.000087
205,2,2.000926,2.000926,0.000182,0.000182
205,3,2.998628,2.998628,-0.000269,-0.000269
206,1,0.000450,0.000450,0.000088,0.000088
206,2,2.000935,2.000935,0.000183,0.000183
206,3,2.998615,2.998615,-0.000270,-0.000270
207,1,0.000454,0.000454,0.000088,0.000088
207,2,2.000944,2.000944,0.000184,0.000184
207,3,2.998601,2.998601,-0.000272,-0.000272
208,1,0.000459,0.000459,0.000089,0.000089
208,2,2.000954,2.000954,0.000184,0.000184
208,3,2.998588,2.998588,-0.000273,-0.000273
209,1,0.000463,0.000463,0.000089,0.000089
209,2,2.000963,2.000963,0.000185,0.000185
209,3,2.998574,2.998574,-0.000274,-0.000274
210,1,0.000467,0.000467,0.000089,0.000089
210,2,2.000972,2.000972,0.000186,0.000186
210,3,2.998561,2.998561,-0.000276,-0.000276
211,1,0.000472,0.000472,0.000090,0.000090
211,2,2.000981,2.000981,0.000187,0.000187
211,3,2.998547,2.998547,-0.000277,-0.000277
212,1,0.000476,0.000476,0.000090,0.000090
212,2,2.000991,2.000991,0.000188,0.000188
212,3,2.998533,2.998533,-0.000278,-0.000278
213,1,0.000481,0.000481,0.000091,0.000091
213,2,2.001000,2.001000,0.000189,0.000189
213,3,2.998519,2.998519,-0.000280,-0.000280
214,1,0.000486,0.000486,0.000091,0.000091
214,2,2.001010,2.001010,0.000190,0.000190
214,3,2.998505,2.998505,-0.000281,-0.000281
215,1,0.000490,0.000490,0.000092,0.000092
215,2,2.001019,2.001019,0.000191,0.000191
215,3,2.998491,2.998491,-0.000282,-0.000282
216,1,0.000495,0.000495,0.000092,0.000092
216,2,2.001029,2.001029,0.000192,0.000192
216,3,2.998477,2.998477,-0.000284,-0.000284
217,1,0.000499,0.000499,0.000092,0.000092
217,2,2.001038,2.001038,0.000192,0.000192
217,3,2.998463,2.998463,-0.000285,-0.000285
218,1,0.000504,0.000504,0.000093,0.000093
218,2,2.001048,2.001048,0.000193,0.000193
218,3,2.998448,2.998448,-0.000286,-0.000286
219,1,0.000509,0.000509,0.000093,0.000093
219,2,2.001057,2.001057,0.000194,0.000194
219,3,2.998434,2.998434,-0.000288,-0.000288
220,1,0.000513,0.000513,0.000094,0.000094
220,2,2.001067,2.001067,0.000195,0.000195
220,3,2.998420,2.998420,-0.000289,-0.000289
221,1,0.000518,0.000518,0.000094,0.000094
221,2,2.001077,2.001077,0.000196,0.000196
221,3,2.998405,2.998405,-0.000290,-0.000290
222,1,0.000523,0.000523,0.000095,0.000095
222,2,2.001087,2.001087,0.000197,0.000197
222,3,2.998391,2.998391,-0.000292,-0.000292
223,1,0.000527,0.000527,0.000095,0.000095
223,2,2.001097,2.001097,0.000198,0.000198
223,3,2.998376,2.998376,-0.000293,-0.000293
224,1,0.000532,0.000532,0.000095,0.000095
224,2,2.001106,2.001106,0.000199,0.000199
224,3,2.998362,2.998362,-0.000294,-0.000294
225,1,0.000537,0.000537,0.000096,0.000096
225,2,2.001116,2.001116,0.000200,0.000200
225,3,2.998347,2.998347,-0.000295,-0.000295
226,1,0.000542,0.000542,0.000096,0.000096
226,2,2.001126,2.001126,0.000200,0.000200
226,3,2.998332,2.998332,-0.000297,-0.000297
227,1,0.000546,0.000546,0.000097,0.000097
227,2,2.001136,2.001136,0.000201,0.000201
227,3,2.998317,2.998317,-0.000298,-0.000298
228,1,0.000551,0.000551,0.000097,0.000097
228,2,2.001146,2.001146,0.000202,0.000202
228,3,2.998302,2.998302,-0.000299,-0.000299
229,1,0.000556,0.000556,0.000098,0.000098
229,2,2.001157,2.001157,0.000203,0.000203
229,3,2.998287,2.998287,-0.000301,-0.000301
230,1,0.000561,0.000561,0.000098,0.000098
230,2,2.001167,2.001167,0.000204,0.000204
230,3,2.998272,2.998272,-0.000302,-0.000302
231,1,0.000566,0.000566,0.000098,0.000098
231,2,2.001177,2.001177,0.000205,0.000205
231,3,2.998257,2.998257,-0.000303,-0.000303
232,1,0.000571,0.000571,0.000099,0.000099
232,2,2.001187,2.001187,0.000206,0.000206
232,3,2.998242,2.998242,-0.000305,-0.000305
233,1,0.000576,0.000576,0.000099,0.000099
233,2,2.001197,2.001197,0.000207,0.000207
233,3,2.998227,2.998227,-0.000306,-0.000306
234,1,0.000581,0.000581,0.000100,0.000100
234,2,2.001208,2.001208,0.000208,0.000208
234,3,2.998211,2.998211,-0.000307,-0.000307
235,1,0.000586,0.000586,0.000100,0.000100
235,2,2.001218,2.001218,0.000209,0.000209
235,3,2.998196,2.998196,-0.000309,-0.000309
236,1,0.000591,0.000591,0.000101,0.000101
236,2,2.001229,2.001229,0.000209,0.000209
236,3,2.998181,2.998181,-0.000310,-0.000310
237,1,0.000596,0.000596,0.000101,0.000101
237,2,2.001239,2.001239,0.000210,0.000210
237,3,2.998165,2.998165,-0.000311,-0.000311
238,1,0.000601,0.000601,0.000101,0.000101
238,2,2.001250,2.001250,0.000211,0.000211
238,3,2.998150,2.998150,-0.000313,-0.000313
239,1,0.000606,0.000606,0.000102,0.000102
239,2,2.001260,2.001260,0.000212,0.000212
239,3,2.998134,2.998134,-0.000314,-0.000314
240,1,0.000611,0.000611,0.000102,0.000102
240,2,2.001271,2.001271,0.000213,0.000213
240,3,2.998118,2.998118,-0.000315,-0.000315
241,1,0.000616,0.000616,0.000103,0.000103
241,2,2.001281,2.001281,0.000214,0.000214
241,3,2.998103,2.998103,-0.000317,-0.000317
242,1,0.000621,0.000621,0.000103,0.000103
242,2,2.001292,2.001292,0.000215,0.000215
242,3,2.998087,2.998087,-0.000318,-0.000318
243,1,0.000626,0.000626,0.000104,0.000104
243,2,2.001303,2.001303,0.000216,0.000216
243,3,2.998071,2.998071,-0.000319,-0.000319
244,1,0.000632,0.000632,0.000104,0.000104
244,2,2.001314,2.001314,0.000217,0.000217
244,3,2.998055,2.998055,-0.000321,-0.000321
245,1,0.000637,0.000637,0.000104,0.000104
245,2,2.001324,2.001324,0.000217,0.000217
245,3,2.998039,2.998039,-0.000322,-0.000322
246,1,0.000642,0.000642,0.000105,0.000105
246,2,2.001335,2.001335,0.000218,0.000218
246,3,2.998023,2.998023,-0.000323,-0.000323
247,1,0.000647,0.000647,0.000105,0.000105
247,2,2.001346,2.001346,0.000219,0.000219
247,3,2.998007,2.998007,-0.000324,-0.000324
248,1,0.000652,0.000652,0.000106,0.000106
248,2,2.001357,2.001357,0.000220,0.000220
248,3,2.997990,2.997990,-0.000326,-0.000326
249,1,0.000658,0.000658,0.000106,0.000106
249,2,2.001368,2.001368,0.000221,0.000221
249,3,2.997974,2.997974,-0.000327,-0.000327
250,1,0.000663,0.000663,0.000107,0.000107
250,2,2.001379,2.001379,0.000222,0.000222
250,3,2.997958,2.997958,-0.000328,-0.000328
251,1,0.000668,0.000668,0.000107,0.000107
251,2,2.001390,2.001390,0.000223,0.000223
251,3,2.997941,2.997941,-0.000330,-0.000330
252,1,0.000674,0.000674,0.000107,0.000107
252,2,2.001401,2.001401,0.000224,0.000224
252,3,2.997925,2.997925,-0.000331,-0.000331
253,1,0.000679,0.000679,0.000108,0.000108
253,2,2.001413,2.001413,0.000225,0.000225
253,3,2.997908,2.997908,-0.000332,-0.000332
254,1,0.000684,0.000684,0.000108,0.000108
254,2,2.001424,2.001424,0.000225,0.000225
254,3,2.997892,2.997892,-0.000334,-0.000334
255,1,0.000690,0.000690,0.000109,0.000109
255,2,2.001435,2.001435,0.000226,0.000226
255,3,2.997875,2.997875,-0.000335,-0.000335
256,1,0.000695,0.000695,0.000109,0.000109
256,2,2.001446,2.001446,0.000227,0.000227
256,3,2.997858,2.997858,-0.000336,-0.000336
257,1,0.000701,0.000701,0.000109,0.000109
257,2,2.001458,2.001458,0.000228,0.000228
257,3,2.997841,2.997841,-0.000338,-0.000338
258,1,0.000706,0.000706,0.000110,0.000110
258,2,2.001469,2.001469,0.000229,0.000229
258,3,2.997824,2.997824,-0.000339,-0.000339
259,1,0.000712,0.000712,0.000110,0.000110
259,2,2.001481,2.001481,0.000230,0.000230
259,3,2.997808,2.997808,-0.000340,-0.000340
260,1,0.000717,0.000717,0.000111,0.000111
260,2,2.001492,2.001492,0.000231,0.000231
260,3,2.997791,2.997791,-0.000342,-0.000342
261,1,0.000723,0.000723,0.000111,0.000111
261,2,2.001504,2.001504,0.000232,0.000232
261,3,2.997773,2.997773,-0.000343,-0.000343
262,1,0.000728,0.000728,0.000112,0.000112
262,2,2.001515,2.001515,0.000233,0.000233
262,3,2.997756,2.997756,-0.000344,-0.000344
263,1,0.000734,0.000734,0.000112,0.000112
263,2,2.001527,2.001527,0.000234,0.000234
263,3,2.997739,2.997739,-0.000346,-0.000346
264,1,0.000740,0.000740,0.000112,0.000112
264,2,2.001539,2.001539,0.000234,0.000234
264,3,2.997722,2.997722,-0.000347,-0.000347
265,1,0.000745,0.000745,0.000113,0.000113
265,2,2.001550,2.001550,0.000235,0.000235
265,3,2.997704,2.997704,-0.000348,-0.000348
266,1,0.000751,0.000751,0.000113,0.000113
266,2,2.001562,2.001562,0.000236,0.000236
266,3,2.997687,2.997687,-0.000350,-0.000350
267,1,0.000757,0.000757,0.000114,0.000114
267,2,2.001574,2.001574,0.000237,0.000237
267,3,2.997670,2.997670,-0.000351,-0.000351
268,1,0.000762,0.000762,0.000114,0.000114
268,2,2.001586,2.001586,0.000238,0.000238
268,3,2.997652,2.997652,-0.000352,-0.000352
269,1,0.000768,0.000768,0.000115,0.000115
269,2,2.001598,2.001598,0.000239,0.000239
269,3,2.997634,2.997634,-0.000354,-0.000354
270,1,0.000774,0.000774,0.000115,0.000115
270,2,2.001610,2.001610,0.000240,0.000240
270,3,2.997617,2.997617,-0.000355,-0.000355
271,1,0.000779,0.000779,0.000115,0.000115
271,2,2.001622,2.001622,0.000241,0.000241
271,3,2.997599,2.997599,-0.000356,-0.000356
272,1,0.000785,0.000785,0.000116,0.000116
272,2,2.001634,2.001634,0.000242,0.000242
272,3,2.997581,2.997581,-0.000357,-0.000357
273,1,0.000791,0.000791,0.000116,0.000116
273,2,2.001646,2.001646,0.000242,0.000242
273,3,2.997563,2.997563,-0.000359,-0.000359
274,1,0.000797,0.000797,0.000117,0.000117
274,2,2.001658,2.001658,0.000243,0.000243
274,3,2.997545,2.997545,-0.000360,-0.000360
275,1,0.000803,0.000803,0.000117,0.000117
275,2,2.001670,2.001670,0.000244,0.000244
275,3,2.997527,2.997527,-0.000361,-0.000361
276,1,0.000808,0.000808,0.000118,0.000118
276,2,2.001682,2.001682,0.000245,0.000245
276,3,2.997509,2.997509,-0.000363,-0.000363
277,1,0.000814,0.000814,0.000118,0.000118
277,2,2.001695,2.001695,0.000246,0.000246
277,3,2.997491,2.997491,-0.000364,-0.000364
278,1,0.000820,0.000820,0.000118,0.000118
278,2,2.001707,2.001707,0.000247,0.000247
278,3,2.997473,2.997473,-0.000365,-0.000365
279,1,0.000826,0.000826,0.000119,0.000119
279,2,2.001719,2.001719,0.000248,0.000248
279,3,2.997455,2.997455,-0.000367,-0.000367
280,1,0.000832,0.000832,0.000119,0.000119
280,2,2.001732,2.001732,0.000249,0.000249
280,3,2.997436,2.997436,-0.000368,-0.000368
281,1,0.000838,0.000838,0.000120,0.000120
281,2,2.001744,2.001744,0.000250,0.000250
281,3,2.997418,2.997418,-0.000369,-0.000369
282,1,0.000844,0.000844,0.000120,0.000120
282,2,2.001756,2.001756,0.000251,0.000251
282,3,2.997399,2.997399,-0.000371,-0.000371
283,1,0.000850,0.000850,0.000121,0.000121
283,2,2.001769,2.001769,0.000251,0.000251
283,3,2.997381,2.997381,-0.000372,-0.000372
284,1,0.000856,0.000856,0.000121,0.000121
284,2,2.001782,2.001782,0.000252,0.000252
284,3,2.997362,2.997362,-0.000373,-0.000373
285,1,0.000862,0.000862,0.000121,0.000121
285,2,2.001794,2.001794,0.000253,0.000253
285,3,2.997344,2.997344,-0.000375,-0.000375
286,1,0.000868,0.000868,0.000122,0.000122
286,2,2.001807,2.001807,0.000254,0.000254
286,3,2.997325,2.997325,-0.000376,-0.000376
287,1,0.000874,0.000874,0.000122,0.000122
287,2,2.001820,2.001820,0.000255,0.000255
287,3,2.997306,2.997306,-0.000377,-0.000377
288,1,0.000880,0.000880,0.000123,0.000123
288,2,2.001832,2.001832,0.000256,0.000256
288,3,2.997287,2.997287,-0.000379,-0.000379
289,1,0.000887,0.000887,0.000123,0.000123
289,2,2.001845,2.001845,0.000257,0.000257
289,3,2.997268,2.997268,-0.000380,-0.000380
290,1,0.000893,0.000893,0.000124,0.000124
290,2,2.001858,2.001858,0.000258,0.000258
290,3,2.997249,2.997249,-0.000381,-0.000381
291,1,0.000899,0.000899,0.000124,0.000124
291,2,2.001871,2.001871,0.000259,0.000259
291,3,2.997230,2.997230,-0.000383,-0.000383
292,1,0.000905,0.000905,0.000124,0.000124
292,2,2.001884,2.001884,0.000259,0.000259
292,3,2.997211,2.997211,-0.000384,-0.000384
293,1,0.000911,0.000911,0.000125,0.000125
293,2,2.001897,2.001897,0.000260,0.000260
293,3,2.997192,2.997192,-0.000385,-0.000385
294,1,0.000918,0.000918,0.000125,0.000125
294,2,2.001910,2.001910,0.000261,0.000261
294,3,2.997173,2.997173,-0.000387,-0.000387
295,1,0.000924,0.000924,0.000126,0.000126
295,2,2.001923,2.001923,0.000262,0.000262
295,3,2.997153,2.997153,-0.000388,-0.000388
296,1,0.000930,0.000930,0.000126,0.000126
296,2,2.001936,2.001936,0.000263,0.000263
296,3,2.997134,2.997134,-0.000389,-0.000389
297,1,0.000936,0.000936,0.000127,0.000127
297,2,2.001949,2.001949,0.000264,0.000264
297,3,2.997115,2.997115,-0.000391,-0.000391
298,1,0.000943,0.000943,0.000127,0.000127
298,2,2.001962,2.001962,0.000265,0.000265
298,3,2.997095,2.997095,-0.000392,-0.000392
299,1,0.000949,0.000949,0.000127,0.000127
299,2,2.001976,2.001976,0.000266,0.000266
299,3,2.997075,2.997075,-0.000393,-0.000393
300,1,0.000955,0.000955,0.000128,0.000128
300,2,2.001989,2.001989,0.000267,0.000267
300,3,2.997056,2.997056,-0.000394,-0.000394
301,1,0.000962,0.000962,0.000128,0.000128
301,2,2.002002,2.002002,0.000268,0.000268
301,3,2.997036,2.997036,-0.000396,-0.000396
302,1,0.000968,0.000968,0.000129,0.000129
302,2,2.002016,2.002016,0.000268,0.000268
302,3,2.997016,2.997016,-0.000397,-0.000397
303,1,0.000975,0.000975,0.000129,0.000129
303,2,2.002029,2.002029,0.000269,0.000269
303,3,2.996996,2.996996,-0.000398,-0.000398
304,1,0.000981,0.000981,0.000130,0.000130
304,2,2.002042,2.002042,0.000270,0.000270
304,3,2.996976,2.996976,-0.000400,-0.000400
305,1,0.000988,0.000988,0.000130,0.000130
305,2,2.002056,2.002056,0.000271,0.000271
305,3,2.996956,2.996956,-0.000401,-0.000401
306,1,0.000994,0.000994,0.000130,0.000130
306,2,2.002069,2.002069,0.000272,0.000272
306,3,2.996936,2.996936,-0.000402,-0.000402
307,1,0.001001,0.001001,0.000131,0.000131
307,2,2.002083,2.002083,0.000273,0.000273
307,3,2.996916,2.996916,-0.000404,-0.000404
308,1,0.001007,0.001007,0.000131,0.000131
308,2,2.002097,2.002097,0.000274,0.000274
308,3,2.996896,2.996896,-0.000405,-0.000405
309,1,0.001014,0.001014,0.000132,0.000132
309,2,2.002110,2.002110,0.000275,0.000275
309,3,2.996876,2.996876,-0.000406,-0.000406
310,1,0.001020,0.001020,0.000132,0.000132
310,2,2.002124,2.002124,0.000276,0.000276
310,3,2.996856,2.996856,-0.000408,-0.000408
311,1,0.001027,0.001027,0.000133,0.000133
311,2,2.002138,2.002138,0.000277,0.000277
311,3,2.996835,2.996835,-0.000409,-0.000409
312,1,0.001034,0.001034,0.000133,0.000133
312,2,2.002152,2.002152,0.000277,0.000277
312,3,2.996815,2.996815,-0.000410,-0.000410
313,1,0.001040,0.001040,0.000133,0.000133
313,2,2.002166,2.002166,0.000278,0.000278
313,3,2.996794,2.996794,-0.000412,-0.000412
314,1,0.001047,0.001047,0.000134,0.000134
314,2,2.002180,2.002180,0.000279,0.000279
314,3,2.996774,2.996774,-0.000413,-0.000413
315,1,0.001054,0.001054,0.000134,0.000134
315,2,2.002193,2.002193,0.000280,0.000280
315,3,2.996753,2.996753,-0.000414,-0.000414
316,1,0.001060,0.001060,0.000135,0.000135
316,2,2.002208,2.002208,0.000281,0.000281
316,3,2.996732,2.996732,-0.000416,-0.000416
317,1,0.001067,0.001067,0.000135,0.000135
317,2,2.002222,2.002222,0.000282,0.000282
317,3,2.996711,2.996711,-0.000417,-0.000417
318,1,0.001074,0.001074,0.000135,0.000135
318,2,2.002236,2.002236,0.000283,0.000283
318,3,2.996691,2.996691,-0.000418,-0.000418
319,1,0.001081,0.001081,0.000136,0.000136
319,2,2.002250,2.002250,0.000284,0.000284
319,3,2.996670,2.996670,-0.000420,-0.000420
320,1,0.001087,0.001087,0.000136,0.000136
320,2,2.002264,2.002264,0.000285,0.000285
320,3,2.996649,2.996649,-0.000421,-0.000421
321,1,0.001094,0.001094,0.000137,0.000137
321,2,2.002278,2.002278,0.000286,0.000286
321,3,2.996628,2.996628,-0.000422,-0.000422
322,1,0.001101,0.001101,0.000137,0.000137
322,2,2.002292,2.002292,0.000286,0.000286
322,3,2.996607,2.996607,-0.000424,-0.000424
323,1,0.001108,0.001108,0.000138,0.000138
323,2,2.002307,2.002307,0.000287,0.000287
323,3,2.996585,2.996585,-0.000425,-0.000425
324,1,0.001115,0.001115,0.000138,0.000138
324,2,2.002321,2.002321,0.000288,0.000288
324,3,2.996564,2.996564,-0.000426,-0.000426
325,1,0.001122,0.001122,0.000138,0.000138
325,2,2.002336,2.002336,0.000289,0.000289
325,3,2.996543,2.996543,-0.000428,-0.000428
326,1,0.001129,0.001129,0.000139,0.000139
326,2,2.002350,2.002350,0.000290,0.000290
326,3,2.996521,2.996521,-0.000429,-0.000429
327,1,0.001135,0.001135,0.000139,0.000139
327,2,2.002365,2.002365,0.000291,0.000291
327,3,2.996500,2.996500,-0.000430,-0.000430
328,1,0.001142,0.001142,0.000140,0.000140
328,2,2.002379,2.002379,0.000292,0.000292
328,3,2.996478,2.996478,-0.000432,-0.000432
329,1,0.001149,0.001149,0.000140,0.000140
329,2,2.002394,2.002394,0.000293,0.000293
329,3,2.996457,2.996457,-0.000433,-0.000433
330,1,0.001156,0.001156,0.000141,0.000141
330,2,2.002408,2.002408,0.000294,0.000294
330,3,2.996435,2.996435,-0.000434,-0.000434
331,1,0.001163,0.001163,0.000141,0.000141
331,2,2.002423,2.002423,0.000295,0.000295
331,3,2.996414,2.996414,-0.000436,-0.000436
332,1,0.001171,0.001171,0.000141,0.000141
332,2,2.002438,2.002438,0.000295,0.000295
332,3,2.996392,2.996392,-0.000437,-0.000437
333,1,0.001178,0.001178,0.000142,0.000142
333,2,2.002452,2.002452,0.000296,0.000296
333,3,2.996370,2.996370,-0.000438,-0.000438
334,1,0.001185,0.001185,0.000142,0.000142
334,2,2.002467,2.002467,0.000297,0.000297
334,3,2.996348,2.996348,-0.000440,-0.000440
335,1,0.001192,0.001192,0.000143,0.000143
335,2,2.002482,2.002482,0.000298,0.000298
335,3,2.996326,2.996326,-0.000441,-0.000441
336,1,0.001199,0.001199,0.000143,0.000143
336,2,2.002497,2.002497,0.000299,0.000299
336,3,2.996304,2.996304,-0.000442,-0.000442
337,1,0.001206,0.001206,0.000144,0.000144
337,2,2.002512,2.002512,0.000300,0.000300
337,3,2.996282,2.996282,-0.000443,-0.000443
338,1,0.001213,0.001213,0.000144,0.000144
338,2,2.002527,2.002527,0.000301,0.000301
338,3,2.996260,2.996260,-0.000445,-0.000445
339,1,0.001220,0.001220,0.000144,0.000144
339,2,2.002542,2.002542,0.000302,0.000302
339,3,2.996237,2.996237,-0.000446,-0.000446
340,1,0.001228,0.001228,0.000145,0.000145
340,2,2.002557,2.002557,0.000303,0.000303
340,3,2.996215,2.996215,-0.000447,-0.000447
341,1,0.001235,0.001235,0.000145,0.000145
341,2,2.002572,2.002572,0.000304,0.000304
341,3,2.996193,2.996193,-0.000449,-0.000449
342,1,0.001242,0.001242,0.000146,0.000146
342,2,2.002587,2.002587,0.000304,0.000304
342,3,2.996170,2.996170,-0.000450,-0.000450
343,1,0.001250,0.001250,0.000146,0.000146
343,2,2.002603,2.002603,0.000305,0.000305
343,3,2.996148,2.996148,-0.000451,-0.000451
344,1,0.001257,0.001257,0.000147,0.000147
344,2,2.002618,2.002618,0.000306,0.000306
344,3,2.996125,2.996125,-0.000453,-0.000453
345,1,0.001264,0.001264,0.000147,0.000147
345,2,2.002633,2.002633,0.000307,0.000307
345,3,2.996103,2.996103,-0.000454,-0.000454
346,1,0.001271,0.001271,0.000147,0.000147
346,2,2.002649,2.002649,0.000308,0.000308
346,3,2.996080,2.996080,-0.000455,-0.000455
